,item_id,product,available_quantity,original_price,warranty,listing_type_id,tags,price,accepts_mercadopago,category_id,seller_address.country.name,seller_address.state.name,initial_quantity,domain_id,buying_mode,catalog_product_id,health,start_time,base_price,official_store_id,status,title,seller_id,sold_quantity,condition,questions_total,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.negative,user_user_type,user_seller_reputation.level_id,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,product_domain_id,product_name,reviews_total
98,MLA884822621,Apple Macbook,1,,Sin garantía,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",185850.0,True,MLA1652,Argentina,Capital Federal,1,MLA-NOTEBOOKS,buy_it_now,MLA15741417,0.9,2020-10-21T17:38:37.000Z,185850.0,,active,Macbook Pro 13 Retina Early 2015 I5 128gb 8gb Ram + Acces.,132593717,0,new,7.0,14.0,0.0,normal,5_green,,FENZINO,132.0,0.0,1.0,MLA-NOTEBOOKS,Apple MacBook Pro A1502,
99,MLA902368613,Apple Macbook,1,,Garantía del vendedor: 15 días,gold_special,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",125000.0,True,MLA1652,Argentina,Capital Federal,1,MLA-NOTEBOOKS,buy_it_now,,0.62,2020-12-27T22:41:08.000Z,125000.0,,active,"Macbook Pro 13 Mid-2012, 16gb, 1tb Ssd, Catalina, Impecable",120664,0,used,8.0,4.0,0.0,normal,5_green,,GEEK HEAVEN,26.0,0.01,0.99,,,
100,MLA663213659,Dell Vostro,1,192848,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",117999.0,True,MLA1652,Argentina,Capital Federal,288,MLA-NOTEBOOKS,buy_it_now,,0.9,2017-04-21T19:18:22.000Z,117999.0,69,active,Notebook Laptop Dell Vostro I5 8gb 1tb 14 Win 10pro Teclado Con Ñ Gtia De Tienda Oficial - Factura A / B,179571326,25,new,1046.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,,,
101,MLA897947872,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",151898.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:15:14.000Z,151898.0,69,active,Notebook Dell Vostro I5 15.6 8g 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
102,MLA897942832,Dell Vostro,1,132999,,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",118199.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:01:50.000Z,118199.0,69,active,Notebook Dell Vostro I5 15.6 12g 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,2.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
103,MLA897766169,Dell Vostro,1,,,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",94356.93,True,MLA1652,Argentina,Capital Federal,5,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.75,2020-11-18T18:15:27.000Z,94356.93,69,active,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,179571326,1,new,4.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
104,MLA867240912,Dell Vostro,1,,Garantía de fábrica: 6 meses,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",84999.0,True,MLA1652,Argentina,Capital Federal,42,MLA-NOTEBOOKS,buy_it_now,MLA15272577,0.8,2020-07-09T18:26:44.000Z,84999.0,,active,Notebook Dell Vostro 3480 I3 8gb 1tb Windows 10 14 Pulgadas,203804413,5,new,,1269.0,0.03,normal,5_green,platinum,NEXT CLICK,26357.0,0.02,0.95,MLA-NOTEBOOKS,Dell Vostro 3480,
105,MLA897946944,Dell Vostro,1,133999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",118499.0,True,MLA1652,Argentina,Capital Federal,23,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:17:26.000Z,118499.0,69,active,Notebook Dell Vostro I5 15.6 8g 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,4.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
106,MLA897956071,Dell Vostro,1,118999,,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",101199.0,True,MLA1652,Argentina,Capital Federal,13,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:45:02.000Z,101199.0,69,active,Notebook Dell Vostro I3 15.6 12g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,5.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
107,MLA826943825,Dell Vostro,1,302407,Garantía de fábrica: 1 años,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",194999.0,True,MLA1652,Argentina,Capital Federal,4,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.9,2019-11-24T00:05:28.000Z,194999.0,69,active,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Cuotas",179571326,2,new,18.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 5391,
108,MLA863767834,Dell Vostro,1,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",154999.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-06-22T18:36:12.000Z,154999.0,,active,"Notebook Dell Vostro I7 10ma 8gb Ssd Radeon610 Win10pro 15,6",9198894,5,new,18.0,267.0,0.02,normal,5_green,platinum,COOL-TECH-,4693.0,0.01,0.97,MLA-NOTEBOOKS,Dell Vostro 3590,
109,MLA752633968,Dell Vostro,1,241925,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",155899.0,True,MLA1652,Argentina,Capital Federal,8,MLA-NOTEBOOKS,buy_it_now,MLA15504025,0.8,2018-10-11T14:44:23.000Z,155899.0,69,active,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",179571326,2,new,59.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 5391,
110,MLA897945782,Dell Vostro,1,135999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",120899.0,True,MLA1652,Argentina,Capital Federal,21,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:17:56.000Z,120899.0,69,active,Notebook Dell Vostro I5 15.6 12g 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
111,MLA884086980,Dell Vostro,1,,Garantía del vendedor: 12 meses,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",199990.0,True,MLA1652,Argentina,Córdoba,2,MLA-NOTEBOOKS,buy_it_now,MLA15737996,0.75,2020-10-15T21:38:35.000Z,199990.0,,active,Dell Vostro I7 10510u 10gen 512 Gb Ssd 24gb Ram Nvidia Mx250,98554898,0,new,13.0,47.0,0.0,normal,5_green,silver,DIGITAL-GHALTON,918.0,0.0,1.0,MLA-NOTEBOOKS,Dell Vostro 5390,
112,MLA874909187,Dell Vostro,1,,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",158002.91,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA15247974,0.8,2020-08-24T17:10:37.000Z,158002.91,,active,Notebook Dell Vostro 5490 I5 10°- 8gb- 250 Gb Ssd- W10p ,13869180,4,new,2.0,52.0,0.01,normal,5_green,silver,NEW-TECHNOLOGY.COM.AR,592.0,0.02,0.97,MLA-NOTEBOOKS,Dell Latitude 5490,
113,MLA897766175,Dell Vostro,1,123999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",112999.0,True,MLA1652,Argentina,Capital Federal,5,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.75,2020-11-18T18:15:30.000Z,112999.0,69,active,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,4.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
114,MLA897952230,Dell Vostro,1,116999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",98599.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:29:22.000Z,98599.0,69,active,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,3.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
115,MLA868055967,Dell Vostro,1,,Sin garantía,gold_special,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",28999.0,True,MLA1652,Argentina,Capital Federal,1,MLA-NOTEBOOKS,buy_it_now,MLA15978623,0.55,2020-07-14T18:57:11.000Z,28999.0,,active,Permuto Notebook Dell Intel Core Geforce 9300 4gb Windows10,558665281,0,used,33.0,17.0,0.0,normal,5_green,,DRAGONCENTER,27.0,0.0,1.0,MLA-NOTEBOOKS,Dell XPS 9300,
116,MLA881142768,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",131699.0,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-09-28T13:30:38.000Z,131699.0,69,active,Notebook Laptop Dell Vostro I5 16gb 1tb + 240ssd 14 Win,179571326,0,new,9.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
117,MLA898731619,Dell Vostro,1,,Garantía del vendedor: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",104999.0,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA15272577,0.7,2020-11-25T18:01:18.000Z,104999.0,,active,Notebook Dell Vostro 3480 I3-8145u 8gb 1tb W10pro 14 ,60389,0,new,0.0,40.0,0.02,normal,5_green,,VERTEX COMPUTERS,642.0,0.01,0.97,MLA-NOTEBOOKS,Dell Vostro 3480,
118,MLA881142706,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",119699.0,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-09-28T13:29:45.000Z,119699.0,69,active,Notebook Laptop Dell Vostro I5 8gb 1tb 14 Win,179571326,0,new,7.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
119,MLA897956961,Dell Vostro,1,124999,,gold_special,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",110999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-19T18:46:30.000Z,110999.0,69,active,Notebook Dell Vostro I3 15.6 32g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
120,MLA897945838,Dell Vostro,1,149999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",131999.0,True,MLA1652,Argentina,Capital Federal,24,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:19:03.000Z,131999.0,69,active,Notebook Dell Vostro I5 15.6 32 Gb 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,11.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
121,MLA897953982,Dell Vostro,1,114999,,gold_special,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",96499.0,True,MLA1652,Argentina,Capital Federal,21,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:28:54.000Z,96499.0,69,active,Notebook Dell Vostro I3 15.6 8gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
122,MLA897956917,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",104721.95,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.75,2020-11-19T18:49:12.000Z,104721.95,,active,Notebook Dell Vostro I3 15.6 12g 1tb + 480ssd Ubuntu  Ñ,140152798,0,new,1.0,81.0,0.01,normal,5_green,silver,OPORTUTEK,753.0,0.02,0.97,MLA-NOTEBOOKS,Dell Vostro 3590,
123,MLA897947051,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",122289.95,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.75,2020-11-19T18:07:03.000Z,122289.95,,active,Notebook Dell Vostro I5 15.6 12g 1tb + 240ssd  Ubuntu Ñ,140152798,0,new,1.0,81.0,0.01,normal,5_green,silver,OPORTUTEK,753.0,0.02,0.97,MLA-NOTEBOOKS,Dell Vostro 3590,
124,MLA886590965,Dell Vostro,1,,Garantía del vendedor: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",79999.0,True,MLA1652,Argentina,Capital Federal,4,MLA-NOTEBOOKS,buy_it_now,MLA16050878,0.9,2020-11-03T14:54:23.000Z,79999.0,,active,Notebook Dell Vostro 15.6 Intel Core I3  4gb 1tb Freedos,146480022,0,new,1.0,122.0,0.0,normal,5_green,platinum,COMPU-TOOLS,3275.0,0.01,0.99,MLA-NOTEBOOKS,Dell Vostro 3591,
125,MLA897953260,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140955.95,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.75,2020-11-19T18:26:41.000Z,140955.95,,active,Notebook Dell Vostro I5 15.6 32 Gb 1tb + 480ssd  Ubuntu Ñ,140152798,0,new,1.0,81.0,0.01,normal,5_green,silver,OPORTUTEK,753.0,0.02,0.97,MLA-NOTEBOOKS,Dell Vostro 3590,
126,MLA897766184,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",113498.0,True,MLA1652,Argentina,Capital Federal,21,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:15:39.000Z,113498.0,69,active,Notebook Dell Vostro I3 15.6  4g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
127,MLA881142828,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",127199.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-09-28T13:31:25.000Z,127199.0,69,active,Notebook Laptop Dell Vostro I5 8gb 1tb + 480ssd 14 Win,179571326,0,new,10.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
128,MLA897944657,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",144798.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T17:58:35.000Z,144798.0,69,active,Notebook Dell Vostro I5 15.6 4g 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
129,MLA881142810,Dell Vostro,1,,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",124299.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.8,2020-09-28T13:31:13.000Z,124299.0,69,active,Notebook Laptop Dell Vostro I5 4gb 1tb + 480ssd 14 Win,179571326,0,new,2.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
130,MLA897765442,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",157998.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:15:44.000Z,157998.0,69,active,Notebook Dell Vostro I5 15.6  24gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,1.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
131,MLA897942853,Dell Vostro,1,138999,,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",123399.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.8,2020-11-19T18:02:04.000Z,123399.0,69,active,Notebook Dell Vostro I5 15.6 20gb 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
132,MLA897765445,Dell Vostro,1,,,gold_pro,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",164598.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-18T18:15:45.000Z,164598.0,69,active,Notebook Dell Vostro I5 15.6  32gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
133,MLA897947144,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",123498.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:08:53.000Z,123498.0,69,active,Notebook Dell Vostro I3 15.6 8gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
134,MLA899827340,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",118299.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-12-03T17:15:04.000Z,118299.0,69,active,Notebook Dell Vostro I5 15.6  16gb 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
135,MLA897945679,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",148198.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:14:53.000Z,148198.0,69,active,Notebook Dell Vostro I5 15.6 4g 1tb + 480ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
136,MLA897942674,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",164298.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:00:18.000Z,164298.0,69,active,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
137,MLA898699634,Dell Vostro,1,,,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",106299.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-25T14:01:51.000Z,106299.0,69,active,Notebook Dell Vostro I3 15.6 16gb 1tb + 480ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
138,MLA897942723,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",170898.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:00:37.000Z,170898.0,69,active,Notebook Dell Vostro I5 15.6 32gb 1tb + 240 Ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
139,MLA897954088,Dell Vostro,1,119999,,gold_special,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",104999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-19T18:30:10.000Z,104999.0,69,active,Notebook Dell Vostro I3 15.6 24 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
140,MLA897766186,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",126498.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-18T18:15:40.000Z,126498.0,69,active,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
141,MLA897942634,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",157798.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.9,2020-11-19T18:00:00.000Z,157798.0,69,active,Notebook Dell Vostro I5 15.6 20gb 1tb + 240ssd  Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
142,MLA897946608,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",119698.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:08:42.000Z,119698.0,69,active,Notebook Dell Vostro I3 15.6 4g 1tb + 240ssd Ubuntu  Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
143,MLA897955367,Dell Vostro,1,120999,,gold_special,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",106999.0,True,MLA1652,Argentina,Capital Federal,18,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.77,2020-11-19T18:46:09.000Z,106999.0,69,active,Notebook Dell Vostro I3 15.6 24g 1tb + 480ssd Ubuntu  Ñ,179571326,0,new,,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
144,MLA897947521,Dell Vostro,1,,,gold_pro,"['brand_verified', 'immediate_payment', 'cart_eligible']",126198.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-19T18:12:25.000Z,126198.0,69,active,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
